ID;xstart;ystart;xend;yend
3000;521468.4448;5284091.797;521064.5142;5284511.719
3001;521277.0386;5284764.16;521095.5811;5284984.375
3002;520662.7808;5284212.891;520333.7402;5284408.203
3003;520422.3022;5284509.277;520101.9897;5284833.008
3004;520213.3179;5284383.789;519731.2622;5284716.309
3005;520996.0938;5283554.688;520532.7759;5283978.027
3006;519681.5186;5283994.629;519420.6543;5284194.824
3007;520396.9727;5283763.672;519975.0977;5284154.785
3008;519264.5874;5284410.645;519040.2832;5284758.789
3009;519758.8501;5284205.566;519492.3706;5284424.316
3010;519915.5884;5283646.484;519743.2861;5283897.949
3011;521177.124;5282975.098;520711.6699;5283286.133
3012;520988.0981;5282695.801;520250.3052;5283166.504
3013;520145.9351;5283257.813;519632.019;5283564.453
3014;521736.8164;5282173.34;521385.498;5282438.965
3015;522020.6299;5282278.809;521718.75;5282584.473
3016;521814.0869;5282908.691;521460.2051;5283145.508
3017;521567.0166;5283270.508;521041.1377;5283673.828
3018;521484.2529;5282591.797;521134.9487;5282859.375
3019;522259.3384;5281923.828;521822.4487;5282161.133
3020;523505.0659;5283196.289;523063.1104;5283533.691
3021;523125.4883;5284029.785;522854.0649;5284393.066
3022;521648.1934;5284364.746;521496.6431;5284575.195
3023;522506.1646;5283641.602;522393.3716;5283908.691
3024;523284.3628;5282575.195;522970.3979;5282953.125
3026;522662.2314;5282217.773;522432.8613;5282436.035
3027;524015.3198;5283966.797;523791.8701;5284298.828
3028;524284.3628;5283875.488;524088.562;5284144.043
3029;525006.7749;5284793.457;524879.3945;5284964.844
3030;525689.3921;5285146.973;525462.5854;5285375.488
3031;523374.6948;5283938.477;523333.252;5284056.641
3032;524053.5278;5283568.359;523739.0137;5283931.641
3033;523693.6035;5283869.141;523486.145;5284163.574
3034;523060.3638;5285286.621;522882.0801;5285732.91
3035;523751.9531;5284920.898;523372.4365;5285282.715
3036;524395.3857;5284096.68;524005.3101;5284537.109
3037;523398.6206;5284239.258;523244.873;5284401.367
3038;524425.354;5283337.891;524146.0571;5283839.356
3039;524363.0981;5282928.223;524178.2227;5283157.715
3040;524087.4023;5282944.824;523971.6187;5283286.133
3041;524103.7598;5282720.703;523962.4023;5282899.902
3042;524651.3672;5282042.481;524090.0269;5282553.223
3043;524865.0513;5280674.805;523688.4766;5281532.715
3044;525105.7739;5281828.125;524877.3193;5282054.688
3045;525171.1426;5282974.609;524885.5591;5283513.184
3046;524737.915;5283373.535;524503.1738;5283780.273
3047;524753.54;5283816.406;524595.8252;5283995.606
3048;526503.2349;5279486.328;525947.3877;5280017.578
3049;526358.7036;5279367.188;526145.813;5279616.211
3050;525700.5615;5280006.348;525519.5312;5280183.594
3051;525447.998;5279942.871;525003.7231;5280299.805
3052;525295.4102;5279833.984;525037.8418;5279965.82
3053;524188.3545;5280721.68;523393.6768;5281324.219
3054;523141.6626;5281358.887;522452.6367;5282120.117
3055;519920.166;5284785.645;519549.9268;5285257.813
3056;520088.3179;5284894.043;519689.5142;5285290.039
3057;519476.1353;5285099.121;519377.6855;5285218.262
3058;520372.3145;5285036.133;520158.1421;5285256.348
3059;520407.2266;5285152.832;520345.0317;5285281.738
3060;519566.7114;5285276.856;519486.084;5285434.082
3061;520119.9341;5285210.938;519793.7012;5285439.453
3063;519508.2397;5284738.281;519155.0293;5285126.465
3064;525726.3794;5282652.832;525396.9116;5283103.027
3065;525471.1304;5283589.844;525403.0151;5283856.445
3066;526254.6387;5284710.449;525992.7979;5285022.949
3067;517865.8447;5287940.918;517669.0063;5288165.527
3068;517009.6436;5288023.926;516764.4653;5288273.926
3069;516562.9272;5288317.383;516362.9761;5288653.32
3070;516824.4019;5288450.684;516530.5176;5288780.762
3071;517424.1333;5287971.191;517175.2319;5288318.848
3073;517622.7417;5288411.133;517290.8325;5288623.535
3074;516877.7466;5288617.676;516765.564;5288967.773
3075;515989.1357;5288729.004;515616.7603;5288976.074
3076;515718.3228;5289262.695;515365.2954;5289653.32
3077;516155.0903;5288945.801;515733.8257;5289507.813
3078;516116.0278;5289413.574;515534.4238;5290036.133
3079;515278.2593;5289222.656;515101.4404;5289457.52
3080;515987.6099;5290220.703;515798.584;5290515.137
3081;515296.3867;5290217.285;515052.002;5290619.629
3082;512962.7686;5291937.988;512675.293;5292346.191
3083;513361.4502;5291356.934;512921.0205;5291668.945
3084;512867.4316;5291605.469;512503.6011;5292032.715
3085;513857.5439;5292347.168;513665.5273;5292742.676
3086;512602.7832;5292508.301;512510.437;5292581.543
3087;513020.6909;5292132.813;512945.7397;5292356.934
3088;513302.3071;5291628.906;513102.2339;5291794.434
3089;512897.7051;5291237.793;512700.9888;5291479.004
3090;513080.8105;5291171.875;512970.9473;5291294.922
3091;513638.4888;5291415.039;513309.8755;5291849.609
3092;514153.8696;5291966.797;513938.2935;5292145.508
3093;512691.1011;5290999.023;512570.1294;5291259.277
3094;512963.562;5290934.082;512836.2427;5291140.137
3095;512091.0645;5291353.516;511808.3496;5291711.426
3096;511854.3701;5291237.793;511595.0623;5291453.613
3097;511118.2556;5291121.094;510772.3694;5291375.977
3098;511202.0264;5291278.809;511081.8787;5291380.371
3099;510851.1353;5291014.648;510362.9456;5291189.453
3102;513889.7705;5292766.113;513580.5054;5293175.293
3103;513527.6489;5290581.543;513010.9253;5290809.57
3104;513999.5117;5290194.336;513835.6934;5290579.102
3105;514370.0562;5290435.059;514169.8608;5290635.742
3106;514370.5444;5290598.145;513996.8872;5290897.949
3107;513848.3887;5290932.617;513615.6006;5291132.813
3108;514342.5293;5291198.731;514066.3452;5291025.391
3109;514385.6201;5290857.91;514314.3311;5291014.16
3110;514763.4888;5290583.008;514540.8936;5290979.004
3111;514752.2583;5289885.742;514479.6143;5290173.828
3112;514815.3687;5289548.828;514595.8862;5289726.563
3113;514521.5454;5289665.527;514348.877;5289937.5
3114;514040.7104;5291458.496;513946.6553;5291580.566
3115;514931.5186;5291188.477;514694.9463;5291530.273
3116;515304.4434;5291328.125;515172.3633;5291643.066
3117;518132.8125;5289246.094;517944.458;5289537.598
3118;518125.1831;5289062.988;517963.4399;5289114.258
3120;518999.5117;5288795.41;518872.4365;5288861.328
3121;519032.6538;5288687.012;519019.7754;5288802.246
3122;518977.6001;5288908.691;518768.9209;5289106.445
3123;518974.1211;5289068.848;518881.6528;5289293.945
3126;519807.312;5288793.945;519506.5308;5289067.383
3127;519917.4194;5287963.867;519580.0171;5288350.098
3128;519494.9341;5288658.691;519284.4238;5288928.223
3129;520152.0386;5288673.828;519937.7441;5289098.145
3131;520341.7969;5287802.734;520156.4331;5287963.379
3132;520636.8408;5287768.555;520247.6196;5288094.238
3133;521054.8096;5287937.012;520852.7832;5287993.164
3134;520299.1333;5288474.121;520222.7173;5288609.375
3135;520739.7461;5287438.477;520595.3369;5287583.984
3136;521127.5635;5287436.523;520764.8315;5287863.281
3137;521589.1724;5287576.172;521467.1021;5287849.609
3138;521465.9424;5287478.027;521291.748;5287836.914
3139;521641.6626;5287770.02;521578.4912;5287949.707
3140;522122.1313;5287249.023;521921.0205;5287670.898
3141;521400.8179;5287989.746;521346.0083;5288404.785
3142;521801.6357;5288309.57;521648.3765;5288596.68
3143;521033.3862;5288199.219;520899.0479;5288583.984
3144;520854.6143;5288870.606;520725.0366;5288949.707
3145;520912.2314;5289057.617;520718.3838;5289535.645
3146;521228.3936;5289442.383;520869.6289;5289930.664
3147;521397.0337;5288600.098;521126.4038;5289106.445
3148;520639.5264;5289091.309;520423.8892;5289319.824
3149;520396.9116;5289348.633;520309.4482;5289551.758
3150;520564.6973;5289433.594;520328.186;5289822.754
3151;520172.2412;5289096.68;519981.2622;5289702.637
3152;519745.3613;5289295.41;519223.5718;5290063.965
3153;518056.2134;5289959.473;517816.7114;5290332.031
3154;520874.5728;5290544.434;520830.8105;5291010.254
3155;519907.8979;5290633.789;519770.874;5290921.387
3156;519757.9956;5290539.551;519603.6987;5290803.711
3157;520085.3882;5290918.457;519925.293;5291149.414
3158;517621.2158;5290012.695;517338.9282;5290465.82
3159;516959.4727;5290515.625;516676.7578;5290822.266
3160;517204.834;5290574.219;516885.7422;5290917.481
3161;517882.2021;5290530.273;517509.7046;5290946.777
3162;518440.3076;5290358.398;518113.5864;5290884.277
3163;517637.5122;5290960.449;517601.5015;5291135.254
3164;517199.4629;5290934.57;516938.4766;5291346.191
3165;516959.4116;5290972.168;516759.3384;5291257.324
3166;516786.5601;5291351.074;516588.0127;5291650.879
3167;525044.0063;5286784.668;524877.7466;5286929.688
3168;523820.2515;5286913.086;523416.748;5287367.188
3169;524245.9717;5286498.047;524070.8618;5286707.031
3170;524552.5513;5286818.848;524195.8618;5287277.832
3171;523650.1465;5286006.836;523488.1592;5286209.961
3172;523100.4028;5286475.098;522737.3047;5287054.199
3173;522607.5439;5287588.379;522248.5962;5288186.035
3174;518864.8071;5289741.211;518761.2305;5290260.254
3175;518955.7495;5290425.293;518661.0718;5290742.188
3176;518905.2734;5291145.02;518785.2783;5291305.176
3177;519383.606;5291121.094;519182.9224;5291388.672
3178;518744.3237;5290828.613;518548.5229;5291091.797
3179;518514.8315;5291271.973;518309.3872;5291584.961
3180;518233.4595;5291424.316;518057.6782;5291910.645
3181;517692.1387;5291803.711;517517.2729;5292060.059
3182;517855.2246;5291903.809;517561.5234;5292448.731
3183;517589.9658;5292152.832;517357.8491;5292483.887
3184;519865.7837;5291708.496;519651.9775;5292110.84
3185;519295.105;5291411.133;519028.3813;5291982.422
3186;519594.8486;5291728.027;519274.8413;5292159.18
3187;519693.9697;5291511.719;519587.0972;5291725.098
3188;520125.3052;5291118.652;519934.3872;5291361.328
3189;520508.0566;5291499.512;520348.0225;5291877.441
3190;520322.998;5290253.906;520134.3384;5290606.934
3191;520432.8003;5290304.199;520270.9961;5290552.246
3192;519946.2891;5289931.641;519616.6992;5290442.383
3193;519329.6509;5290354.004;519193.3594;5290526.856
3194;519256.2256;5290550.293;519054.9316;5290787.109
3195;518691.6504;5291457.031;518540.5273;5291849.609
3196;518621.8872;5291876.465;518505.249;5292228.516
3197;519039.6118;5291451.66;518743.8354;5291840.82
3198;518943.0542;5291916.016;518789.7949;5292192.871
3199;519330.6885;5292309.082;518863.7085;5292623.535
3200;519160.4614;5292156.25;518961.4258;5292362.305
3201;517845.3369;5292335.938;517610.6567;5292680.664
3202;518152.771;5291980.957;517954.1016;5292334.473
3203;518347.6562;5292146.973;518159.6069;5292517.578
3204;517916.3208;5292652.832;517546.5698;5293114.746
3205;518655.6396;5292219.238;518426.8799;5292503.418
3206;518186.8896;5292772.461;517964.3555;5293029.297
3207;517279.2358;5292055.664;516961.6089;5292481.934
3208;516631.3477;5292193.848;516473.5718;5292427.246
3209;516525.9399;5292004.883;516340.4541;5292291.016
3210;516922.0581;5291989.258;516785.5835;5292202.148
3211;517271.5454;5292680.176;517091.0034;5292816.895
3212;517476.5625;5292729.004;517295.5322;5292896.973
3213;515559.6313;5292407.227;514811.5234;5293316.895
3214;517790.0391;5293152.832;517658.2031;5293338.379
3215;517131.4087;5293014.648;517030.5786;5293152.832
3216;517842.3462;5293972.656;517641.4185;5294187.988
3217;517322.2656;5293825.195;517140.564;5294082.031
3218;516396.9116;5293168.945;516292.3584;5293314.453
3219;516398.5596;5293516.113;516254.3945;5293713.379
3220;515653.5645;5294079.102;515532.1045;5294211.426
3222;516305.603;5294260.254;516150.4517;5294457.52
3223;517514.2212;5291112.305;517351.5015;5291286.133
3224;517936.4624;5291400.391;517713.501;5291778.32
3225;515967.041;5291535.645;515823.1201;5291972.656
3226;529923.2788;5282983.887;529530.7617;5283616.699
3227;534272.8271;5279771.484;534188.1714;5280032.715
3228;534476.3184;5279761.719;534305.9082;5280321.289
3229;533899.8413;5280245.117;533725.0977;5280780.762
3230;534139.2822;5280344.238;534100.9521;5280787.109
3231;533865.1123;5280781.25;533711.4868;5281335.449
3232;533638.0005;5281511.719;533493.1641;5282274.902
3233;533244.812;5282197.266;533203.7354;5282879.883
3234;532640.9302;5282289.551;532635.6812;5282751.465
3235;532516.7847;5282063.477;532476.4404;5282360.84
3236;532326.4771;5282519.531;532173.0347;5283261.719
3237;532720.2759;5282981.445;532789.5508;5283728.516
3238;533100.4639;5283220.215;533155.2124;5283957.52
3239;533373.6572;5283794.434;533456.1768;5284396.484
3240;534220.3979;5283370.606;534240.1733;5283772.461
3241;534450.8057;5283485.84;534322.3267;5284269.531
3242;533685.4858;5282875;533719.9097;5283540.039
3243;533686.3403;5284882.813;533820.1904;5285064.453
3244;535130.4321;5282044.434;535213.8062;5282810.059
3245;535424.8047;5281231.445;535438.4155;5281941.406
3246;534924.9878;5281422.852;534841.7969;5282196.777
3247;534753.8452;5282364.746;534761.0474;5282931.641
3248;534142.7002;5278630.859;533831.4819;5279053.223
3249;531541.9312;5282687.988;531638.4277;5283114.258
3250;531473.5107;5283116.211;531394.4092;5283690.918
3251;531610.9619;5283459.473;531603.3325;5283845.703
3252;531804.3823;5283411.621;531832.7026;5284333.008
3253;530352.7832;5283288.574;530225.708;5283403.32
3254;535142.8223;5280982.91;535198.9136;5281251.465
3255;536241.9434;5284229.004;536244.4458;5284532.227
3256;535985.7178;5284702.148;536076.8433;5285040.039
3257;536154.2358;5284681.152;536164.856;5284982.91
3258;552188.0493;5274264.16;552291.626;5274807.617
3260;552293.2739;5273667.969;552464.1724;5274214.356
3261;551949.585;5273607.422;552073.5474;5273780.273
3262;551685.5469;5273413.086;551851.6235;5273730.469
3263;551283.7524;5273363.77;551227.7832;5273642.578
3264;551039.856;5273623.047;551027.0996;5273847.168
3265;550923.4009;5273509.277;550703.5522;5273907.715
3266;550780.3345;5273144.043;550767.0898;5273382.813
3267;550650.3906;5273830.078;550599.9756;5273965.82
3268;551250.4272;5274568.359;551215.3931;5274695.313
3269;551413.8794;5274622.07;551427.3071;5274803.711
3271;552172.7295;5275134.277;552252.3193;5275409.668
3272;552266.1743;5275029.297;552441.6504;5275287.598
3273;553681.2744;5274146.973;554210.8765;5274741.699
3274;554275.5127;5274138.672;554475.8301;5274473.145
3275;554386.9629;5274627.93;554607.8491;5275069.336
3276;554136.9629;5274318.359;554309.4482;5274606.934
3277;553664.1235;5274665.039;553967.5903;5275162.109
3278;554035.1562;5274989.258;554308.2275;5275243.164
3279;554368.2861;5275201.66;554612.793;5275414.063
3280;554785.4614;5275860.352;554909.9121;5276015.137
3281;554026.6724;5275472.168;554140.1367;5275708.984
3282;554037.6587;5275445.801;554619.812;5275702.148
3283;554673.584;5274854.981;555081.9702;5275463.379
3284;549380.4932;5272786.133;549237.793;5273088.379
3285;549521.3623;5273153.809;549446.5332;5273362.793
3286;549565.2466;5272949.707;549413.4521;5273187.5
3288;549762.3901;5272764.16;549730.896;5273015.137
3289;548341.8579;5273175.781;548131.1035;5273453.125
3290;548504.5166;5273412.109;548079.834;5273682.617
3291;548110.5957;5273532.715;547442.1387;5273808.106
3292;548327.3315;5273751.465;548135.6201;5274083.984
3293;547898.3765;5273864.258;547843.1396;5274196.289
3294;549262.5122;5272534.18;549170.7764;5272761.719
3295;549290.5884;5272292.481;549082.2144;5272578.613
3296;549550.5981;5272425.781;549373.7183;5272639.16
3297;551917.0532;5272641.602;552020.4468;5273206.543
3298;546515.7471;5273131.836;546115.0513;5273597.168
3299;546325.5615;5273045.41;546121.7651;5273382.813
3300;547393.5547;5272881.836;547014.8926;5273268.066
3301;547139.2822;5272729.492;546765.1367;5273067.383
3302;546919.6167;5272706.055;546513.4888;5273002.441
3303;547217.8955;5272051.758;546799.8047;5272416.016
3304;547273.1934;5272243.652;546994.5679;5272496.582
3305;547508.606;5272257.324;547186.2793;5272577.637
3306;548150.5737;5271742.676;547740.6006;5271993.164
3307;547757.2632;5271779.785;547263.7329;5272069.824
3308;548217.1631;5271424.805;547703.3081;5271700.195
3309;548282.4707;5271018.555;547803.1006;5271419.922
3310;549009.8877;5271194.824;548724.6704;5271446.777
3311;548757.5073;5271201.172;548496.0938;5271579.102
3312;548900.6958;5271455.078;548703.064;5271716.309
3313;551798.4619;5272997.559;551815.5518;5273251.465
3314;552501.5259;5273509.766;552680.1147;5273897.949
3315;553510.6812;5273358.887;553604.187;5273591.309
3316;553733.5815;5273830.566;553894.4702;5274085.938
3317;553121.1548;5273802.246;553461.792;5274306.641
3319;553264.9536;5274274.414;553418.0298;5274772.949
3320;553405.3345;5272734.863;553602.356;5273026.856
3321;554536.5601;5272519.043;554672.4243;5272957.031
3322;554156.4941;5272412.109;554464.1113;5272961.426
3323;554882.9346;5273106.445;555151.7944;5273393.066
3324;554996.2158;5272837.891;555587.6465;5273592.773
3325;555351.0742;5273133.301;556105.7129;5274061.523
3326;555941.4062;5273201.66;556279.1748;5273472.656
3327;556148.6206;5273733.398;556477.2339;5274147.949
3328;556824.0967;5273702.637;556909.9731;5273958.496
3329;556912.8418;5273978.516;557500.7935;5274608.887
3330;556866.5771;5275685.059;557379.5166;5276218.262
3331;556706.543;5275114.258;556950.2563;5275490.234
3332;556104.7974;5275190.918;556607.2388;5275504.883
3334;556213.623;5275631.348;556380.3101;5276130.371
3335;556102.417;5276436.523;556126.77;5276557.129
3336;556255.8594;5276391.602;556353.5767;5276480.469
3337;555696.4722;5275169.434;556144.8364;5275462.402
3338;555863.5254;5276089.844;556005.4932;5276575.195
3340;555659.1797;5275477.539;555997.3145;5276017.578
3341;556867.5537;5277025.879;556869.3848;5277237.305
3342;557559.6924;5277964.356;557564.6362;5278294.922
3344;557696.228;5278395.02;558044.1284;5278808.106
3345;557422.3022;5279003.418;557457.5195;5279262.207
3346;557345.3369;5278685.547;557564.27;5278996.582
3347;557013.6719;5278091.309;557039.856;5278301.27
3348;556834.8389;5277888.184;556840.1489;5278118.164
3349;556434.6313;5278169.434;556267.0288;5278444.336
3350;556689.3311;5278490.234;556860.7178;5278661.133
3351;556718.6279;5278686.523;556768.0054;5278880.859
3352;557968.2617;5279386.719;558082.7637;5279626.953
3353;559189.6362;5279687.988;559210.9375;5279880.859
3354;559183.8989;5279392.09;559327.8198;5279605.469
3355;558959.6558;5279975.098;559016.4795;5280264.16
3356;558672.9126;5279984.375;558698.9746;5280238.77
3357;560030.7617;5280319.824;560248.8403;5280437.012
3358;556720.5811;5277331.055;556642.8223;5278036.621
3359;558784.6069;5278455.566;558624.8779;5278767.578
3361;557090.0879;5277883.301;557150.8179;5278031.25
3362;558291.0767;5280275.879;558391.9678;5280674.316
3363;555525.2075;5274467.773;555766.7236;5274797.852
3364;555766.2354;5274412.598;556171.875;5274875.488
3365;556336.6089;5274495.117;556623.4131;5275003.418
3366;556555.4199;5274566.406;556743.2861;5274851.074
3367;555968.9941;5274040.039;556331.2378;5274423.828
3368;555661.9263;5273995.117;555996.7651;5274382.324
3369;555390.1367;5273872.559;555711.3647;5274239.258
3370;554888.9771;5273468.75;555618.2861;5274003.906
3371;554836.6089;5273885.254;555173.584;5274245.606
3372;554544.5557;5273747.07;554767.8223;5274246.582
3373;554115.2344;5273627.93;554209.2285;5273800.293
3374;554263.7939;5273892.578;554606.1401;5274347.168
3375;554782.1655;5274537.109;555242.8589;5275231.934
3376;554862.915;5274494.629;555093.0786;5274845.703
3377;555178.2837;5274686.035;555318.4204;5274981.445
3378;554704.7119;5275424.805;554945.9839;5275673.34
3379;555042.5415;5275630.859;555281.9824;5275955.566
3380;555593.689;5276072.754;555747.1924;5276438.965
3381;555252.8076;5275639.648;555423.2178;5275966.797
3382;555681.2744;5276515.625;555697.0825;5276690.918
3383;552997.4976;5272099.121;553315.4907;5272770.508
3384;552627.4414;5272107.91;553059.9365;5272840.332
3385;554041.687;5271545.898;554476.1963;5272248.535
3386;554412.1094;5271819.824;554738.2812;5272328.125
3387;554772.4609;5272531.25;554840.3931;5272759.766
3388;553588.623;5272572.266;554214.7827;5273216.797
3389;545726.3794;5272468.75;545502.2583;5272830.566
3390;546468.1396;5272670.41;546062.5;5272911.133
3391;545747.9858;5272274.414;545365.9668;5272527.832
3392;546883.9722;5272154.785;545989.9902;5272504.883
3393;545657.5317;5271721.68;545485.5347;5271914.551
3394;546172.5464;5271669.434;545738.2202;5272015.137
3395;546831.3599;5271469.238;546460.6323;5271713.379
3396;548705.6274;5272155.762;548411.377;5272333.984
3397;547686.8286;5272376.953;547405.0293;5272486.816
3398;546702.5146;5270666.504;546535.0952;5270816.895
3399;547092.8345;5270702.637;546696.5332;5271003.906
3400;547795.9595;5271133.301;547610.8398;5271256.836
3401;547391.9067;5270996.094;547136.3525;5271234.863
3402;548229.6143;5270595.703;547412.4146;5271127.93
3403;547848.5718;5269901.367;547250.9766;5270358.398
3404;547007.2021;5271033.691;546824.1577;5271179.688
3405;547280.8228;5269457.52;546344.4824;5269953.125
3406;546749.8169;5269365.723;546339.8438;5269576.172
3407;546014.1602;5271190.43;545402.0996;5271493.164
3408;546757.3242;5270469.238;546406.4941;5270693.848
3409;548245.8496;5269924.805;547627.1973;5270438.965
3410;548685.4858;5270595.703;548520.0195;5270797.363
3411;549670.5933;5269822.266;548658.5083;5270748.047
3412;547488.5864;5270809.082;547252.5635;5270977.539
3413;546461.5479;5270335.938;546264.4043;5270500
3414;546137.8784;5270791.504;545655.5786;5271132.324
3415;548526.001;5271745.606;548329.1016;5271924.316
3416;547942.5049;5272096.68;547809.1431;5272232.422
3417;547427.6123;5273183.106;547346.8628;5273354.981
3420;551598.6328;5272956.055;551662.2925;5273235.84
3421;550592.041;5272631.836;550655.2734;5272988.281
3422;550950.6836;5272355.957;550892.395;5272631.836
3423;551043.396;5272403.809;551102.1729;5272629.883
3424;550183.3496;5272880.371;549982.7881;5273215.82
3425;550192.3218;5273102.051;550195.1904;5273269.043
3426;547224.1211;5273555.664;547073.8525;5273692.383
3427;547125.1831;5273500;546668.335;5273781.25
3428;545625.9155;5273666.504;545383.1177;5273996.094
3429;546869.1406;5274455.078;546490.5396;5274792.481
3430;547217.8345;5274310.059;546888.3667;5274496.094
3433;548093.5059;5274486.816;548012.8784;5274784.668
3434;549268.3105;5274809.57;549191.5283;5274938.965
3435;549772.0337;5274402.344;549671.3867;5274664.063
3436;549582.4585;5274482.91;549485.1074;5274673.34
3437;549098.6938;5274617.188;548965.332;5274805.664
3439;550961.4258;5274168.457;551182.6172;5274381.348
3441;552513.855;5272847.168;552713.4399;5273241.699
3442;549988.1592;5272597.168;549952.1484;5272873.535
3443;553274.5361;5273310.547;553450.4395;5273699.219
3444;555419.4336;5275306.152;555491.272;5275458.984
3445;553116.8823;5274702.637;553277.771;5274931.641
3446;553174.4385;5275232.91;553232.4829;5275421.387
3447;553329.0405;5275181.641;553646.8506;5275367.676
3448;555316.2231;5276398.438;555322.5708;5276587.402
3449;555117.3706;5271606.934;555966.4307;5272604.004
3450;555963.0127;5272043.457;556918.335;5273217.285
3451;557642.8833;5273546.875;558036.0718;5273966.797
3452;558763.916;5274434.082;559025.3296;5274796.387
3453;558164.6118;5275038.086;558445.1294;5275391.113
3454;558533.8745;5274757.324;559181.7017;5275521.973
3455;557001.0376;5274826.66;557442.5659;5275503.906
3456;557610.2905;5275019.043;558217.2241;5275983.887
3457;559459.0454;5274948.731;560092.2241;5275725.586
3458;559010.3149;5275814.941;559722.1069;5276656.738
3459;558386.2915;5275615.234;558651.4893;5276000
3460;558597.229;5275708.984;559009.5215;5276218.262
3461;559653.9307;5277193.359;559885.1318;5277530.273
3462;559399.9634;5276516.113;560252.4414;5277804.199
3463;559155.5786;5276845.215;559506.1646;5277243.652
3464;557948.7915;5277253.906;558160.5225;5277492.676
3465;558842.3462;5277553.711;559089.9048;5277743.164
3466;558806.7017;5276654.297;558978.7598;5276798.34
3467;559137.2681;5277195.801;559202.3926;5277385.742
3468;557882.8735;5276279.297;558164.3677;5276740.723
3469;558359.8022;5276520.508;558931.4575;5277195.313
3470;557607.9102;5276366.699;557920.7153;5276708.496
3471;559939.3921;5277757.813;560156.189;5278062.5
3472;559622.6807;5277624.512;559773.9868;5277915.527
3473;559454.2236;5277508.301;559554.1382;5277771.484
3474;560743.7134;5277252.93;560960.083;5277612.793
3475;560267.8223;5276531.738;560414.917;5276746.582
3476;561053.6499;5277248.047;561262.3901;5277561.523
3477;561188.2324;5277086.914;561515.625;5277567.383
3478;561472.4731;5277909.668;561619.9951;5278162.598
3479;560387.5732;5277902.344;561177.063;5278642.09
3480;561217.5293;5278706.055;561359.8022;5279017.09
3481;560796.5698;5278566.895;561189.4531;5279141.113
3482;561433.5327;5278708.008;561648.2544;5279256.348
3483;561494.9951;5279175.781;561581.4819;5279706.543
3484;561698.9136;5278686.035;562290.8325;5279338.867
3485;562128.9062;5278314.941;562435.3638;5278775.879
3486;561603.8818;5278220.703;561812.7441;5278553.223
3487;562023.8647;5278491.699;562244.2627;5278789.551
3488;560500.3662;5278400.879;560676.0864;5278874.023
3489;560396.9116;5278936.523;560437.6831;5279181.152
3490;560450.0122;5278653.809;560590.1489;5279130.371
3491;560849.9146;5279520.508;561025.6958;5279646.973
3492;558335.9985;5279906.25;558509.7656;5280274.902
3493;561955.8105;5279533.203;562222.168;5279855.957
3494;562004.5776;5280141.602;562257.0801;5280529.785
3495;563081.7871;5279126.465;563429.6875;5279664.551
3496;562993.5303;5279019.531;563490.9668;5279218.262
3497;562665.5273;5279136.719;562994.0796;5279754.883
3498;563198.6694;5279809.57;563460.7544;5280212.891
3499;562617.981;5279418.945;562759.6436;5279666.992
3500;562549.5605;5279500.977;562657.5317;5280256.348
3501;559547.8516;5280581.543;559626.6479;5280951.66
3502;559271.0571;5280404.785;559232.1777;5280685.547
3503;558865.4785;5280352.539;559006.5918;5280808.106
3505;558507.2021;5281353.027;558536.8042;5281915.039
3506;558360.8398;5281046.875;558342.1021;5281394.531
3507;558061.3403;5280987.305;558102.1729;5281210.449
3509;558367.4316;5282292.969;558502.3804;5282539.063
3510;558692.3218;5282187.5;558712.7075;5282499.023
3511;557934.3262;5282288.086;557968.2007;5282535.156
3512;557732.1167;5282429.199;557796.9971;5282570.313
3514;556630.188;5281195.313;556598.3887;5281530.762
3516;556288.8184;5280655.273;556225.769;5280907.715
3517;556170.5322;5280869.141;556131.0425;5281104.981
3518;555908.9355;5280634.277;555920.2881;5281048.34
3519;555059.5703;5280640.137;555067.9321;5280938.477
3521;544616.9434;5275671.875;544478.0884;5275848.633
3522;545618.5913;5276113.77;545479.187;5276311.035
3523;545296.7529;5276090.332;545164.2456;5276485.352
3524;545955.5054;5276315.43;545848.5718;5276505.859
3525;558931.1523;5281860.352;558968.2617;5282400.879
3527;559797.4854;5282295.41;559840.0269;5282677.246
3528;559372.3755;5280860.352;559410.7666;5281123.535
3529;559465.0269;5281781.25;559474.7925;5282125
3530;560063.4155;5280842.773;560245.4834;5281113.77
3531;560623.4741;5280885.254;560749.1455;5281185.547
3532;561052.3071;5281074.219;561147.522;5281385.254
3533;561399.1089;5281156.25;561513.9771;5281486.816
3534;560873.291;5281595.215;560970.3369;5281796.875
3535;561065.1245;5281620.606;561231.3232;5282070.313
3536;560722.5342;5282006.348;560916.9922;5282400.391
3537;560535.0952;5281982.422;560523.6206;5282332.031
3538;563804.1992;5279417.969;563878.3569;5279838.867
3539;564295.105;5279713.379;564564.8804;5280364.258
3540;559813.5376;5279021.484;559911.9873;5279162.109
3542;559795.8984;5278228.516;560147.3999;5278613.281
3543;559661.2549;5278485.352;559675.1709;5278704.102
3544;561274.0479;5276783.691;562450.4395;5278050.293
3545;561744.6289;5276932.617;562305.7251;5277440.918
3547;557858.0322;5284057.129;557923.4619;5284477.539
3549;557859.4971;5285914.551;557987.9761;5286115.723
3550;557807.6782;5285535.645;557859.6191;5285685.547
3551;561850.2808;5284500.488;561901.1841;5284903.809
3552;561757.6294;5284888.184;561751.0376;5285205.566
3553;562145.813;5284886.231;562170.5933;5285162.109
